stock_1,stock_2,mi_value
A,ULTA,1.3879328235182473
APO,KEY,1.3879292085143935
CVX,GNRC,1.3879182188934727
MET,NI,1.387915826975973
FISV,REG,1.3879155053261372
EG,NTAP,1.3879072491038054
BF-B,KEYS,1.3878971894321697
FISV,SLB,1.387895256075187
HRL,TJX,1.3878872354662046
DG,WELL,1.3878796806773392
AKAM,AZO,1.3878788530511277
GPN,PNC,1.3878781021361803
NXPI,PEP,1.3878726003082227
EVRG,WMB,1.387847394521417
CTAS,IVZ,1.3878462987114282
SBUX,TGT,1.3878402414021231
PSA,ZBRA,1.3878308758726594
CVX,LHX,1.3878275992943978
HOLX,PANW,1.387825276756004
CLX,PLD,1.387801948848658
ATO,SPG,1.3877991366185958
ARE,DXCM,1.3877953971958283
MCHP,TRGP,1.3877859414346734
CBOE,MRNA,1.3877797570040946
COO,GD,1.3877743236712152
ABT,VICI,1.3877546418201605
CHRW,STE,1.3877455889572794
DLR,PNW,1.3877411426396433
CRWD,VMC,1.3877078117030217
DE,HBAN,1.3877049620692514
EXR,LEN,1.3876943773345896
PSX,TXT,1.3876773075055686
MCD,SPG,1.387663620726803
LYB,NVDA,1.3876509540570126
FDX,ITW,1.3876461095707204
NSC,SYF,1.3876233553954114
BAX,RJF,1.3876019983896597
D,MSI,1.3876015324572644
AMCR,JCI,1.3875953401272179
NI,PNR,1.3875860887851756
RCL,TXN,1.3875702347830259
CCI,TRMB,1.3875251801838961
GL,KHC,1.38749450733458
MDT,PLD,1.3874558959267203
EA,RJF,1.3874505167905167
APD,HOLX,1.3874467482017532
SCHW,SYF,1.3874467450118
JKHY,XYZ,1.387429633457507
WELL,WMB,1.3874278821357164
GIS,SRE,1.3874144936801482
GM,SNDK,1.3874143075757763
BAC,HPE,1.3874020432111067
JKHY,NEM,1.3873875909285003
CPT,PFG,1.3873710026423773
FDS,WELL,1.3873624109535592
INTU,PNW,1.3873524429629853
REG,TDG,1.3873435618721146
AXON,SWK,1.3873409096475886
LIN,PLTR,1.3873369447608177
CL,LH,1.3873366838911663
MAA,PSKY,1.3873259780186762
LMT,UDR,1.3873242085789657
BALL,COO,1.3873168552186794
AEP,CL,1.3873099352064948
KO,MO,1.3872941980284326
GOOG,WFC,1.3872799945253345
CSCO,GPC,1.3872770428172692
COR,EQT,1.3872656391264857
AEP,PNC,1.387255659259564
MKC,MS,1.3872456914918132
DASH,MPC,1.3872344372025918
IBKR,VICI,1.3872187399481277
BBY,CINF,1.3872114289859414
F,TER,1.3871970981434392
EL,SBUX,1.3871807514711245
MTD,NWS,1.3871767617840158
AIZ,CARR,1.387159652025727
ROST,TTD,1.3871553465206439
ADSK,DVA,1.3871438577559396
CSX,MET,1.3871386896082352
KR,RCL,1.3871358423731603
ADP,KMB,1.387134772605888
EA,MNST,1.3871324985137923
FFIV,L,1.3871322498882608
LULU,VMC,1.3871215140797615
DRI,ES,1.3871169021216396
CNC,PWR,1.3871103435567003
JKHY,PFG,1.3871086097163652
MS,RL,1.3871085019212444
GIS,LOW,1.3870512223797686
IR,VTRS,1.3870489638617178
AVY,BDX,1.3870377330279922
PSKY,TRGP,1.3870373017269035
EG,FITB,1.3870305028288967
ESS,ROL,1.3870288250094713
FDS,NUE,1.387027720703188
ERIE,F,1.3870226681986233
DECK,INTC,1.3870191898654156
DG,MCHP,1.3870087077791264
BALL,HUM,1.3870067356814555
BAX,EXE,1.3870050470392992
CB,UDR,1.3869896368219616
BALL,JKHY,1.3869882387286732
KEYS,WELL,1.3869860619209382
ES,PODD,1.3869838144276265
FCX,XYL,1.3869819709112008
FFIV,ZTS,1.3869814530001823
EME,TSN,1.386975207800715
INVH,STLD,1.38696695515147
KMB,PAYX,1.3869440685655705
ALB,GD,1.3869426528256052
GIS,NTAP,1.386911595426674
IT,SBUX,1.3869104594658128
CI,VRSN,1.3868977894049461
BK,CAH,1.3868890659551436
LMT,OMC,1.3868741770524078
AVB,ISRG,1.386865113355185
AEE,CMCSA,1.386858013996607
WFC,WMT,1.386854580196368
AVB,SPGI,1.3868523754985471
AES,GEN,1.386830920954569
KIM,ORLY,1.386826919397946
JPM,NCLH,1.3868049882102211
CVX,UNP,1.3868036656822902
ROL,SPG,1.3867998033526971
AMCR,CCI,1.3867918783911617
NEM,NSC,1.3867815723951795
RL,WSM,1.38677313819473
AVB,LIN,1.3867663955811584
A,SNA,1.3867650513507115
SWK,TXN,1.3867471679465868
IQV,PM,1.3867464299193646
HII,NOW,1.3867436019410753
ADSK,FFIV,1.3867393538803137
COR,FCX,1.3867309833586483
CMCSA,ITW,1.386727199244976
AMGN,CCL,1.3867186940606233
CBOE,PNW,1.3867164976791564
BK,PEG,1.3867038008596975
FANG,KR,1.3866958577719224
SBAC,WDAY,1.3866850088197642
MCHP,MTCH,1.3866804308081622
HOOD,URI,1.3866682347120478
CVX,RMD,1.3866677588488623
ALGN,EA,1.3866513609280455
ALLE,HUM,1.3866476585901268
MRK,ULTA,1.3866458731446698
IT,UDR,1.3866371561325535
ABT,CFG,1.3866290091097926
ECL,TSLA,1.386608473807896
HD,PNW,1.3866079969082905
ACN,OMC,1.3865994950125977
CRH,PSKY,1.3865979940937212
LDOS,REGN,1.3865834945150703
CL,NOC,1.386583404635323
AWK,NUE,1.386568739533145
EW,LEN,1.3865675765929146
EOG,PH,1.3865656263526134
DECK,TAP,1.3865615541763656
DELL,PSA,1.3865463751682714
CPAY,UNH,1.3865256053055306
EQT,IR,1.3865106392550166
CARR,EPAM,1.386506944232054
ACGL,DVN,1.3864955268080938
EG,WAT,1.3864954980814947
FISV,INVH,1.3864923209053577
TXT,WSM,1.3864499595045476
ALB,COR,1.3864319880912106
AXP,UAL,1.3864291877690724
AZO,EXE,1.3864103673910262
HUBB,PFE,1.386395280415663
AMD,BA,1.3863844528273697
KR,PNC,1.386371651066405
PFE,RMD,1.386355310367316
HOOD,JBL,1.3863472280224292
SWK,TKO,1.386309010409431
ICE,INTC,1.3862985036893245
KEY,NDAQ,1.3862981832606474
HON,PRU,1.3862865310086783
AAPL,MO,1.3862807873017415
HCA,XOM,1.3862757986097485
QCOM,SNA,1.3862593817349
PAYX,SLB,1.3862569052204408
AMCR,HPQ,1.3862505436302561
CBRE,LW,1.386232158549365
DECK,KMB,1.3862277001948464
CEG,KMI,1.3862197213499319
GE,TAP,1.3862143019285267
ABT,EG,1.386212266814256
CVX,GE,1.3861886466599025
CINF,CLX,1.3861814097165837
DXCM,VMC,1.386180675766601
EFX,GIS,1.3861755872897477
AFL,D,1.3861698483628297
CFG,SW,1.3861658757577104
CMI,COP,1.3861587703800191
IBM,STX,1.3861574608259213
EPAM,GPC,1.3861548181167878
NOW,RL,1.3861522750636446
DE,DVA,1.386119785428336
SNA,TTWO,1.3861159743321587
INVH,WELL,1.3861036889206095
TTD,WMB,1.386079171916029
DLR,GPN,1.386077565979814
CF,DHI,1.3860742159341903
RMD,SNA,1.3860691529962932
AWK,ROST,1.3860411746990544
CEG,STT,1.3860210364682215
AMAT,APP,1.3860120297191232
CPAY,UNP,1.3860041445491578
FSLR,NTAP,1.3860032783495724
AXP,NCLH,1.3859903225653614
EA,KO,1.3859806239034491
SHW,SWK,1.385976204794351
DOV,DVN,1.3859753577551877
GWW,NCLH,1.385972860684685
AVGO,EXPE,1.3859712044238943
CI,PFG,1.385955478701724
IBM,NWS,1.3859513158806367
FFIV,TXN,1.3859318262538947
FDX,HLT,1.3859303614013139
CCL,CSGP,1.385918061685655
CF,ZTS,1.3858882347111872
CHTR,STE,1.385884185795262
ACGL,WDAY,1.3858811661260046
IQV,WELL,1.385879959829759
COP,NVR,1.3858761633124435
CAH,KDP,1.3858759264547693
EPAM,PFG,1.3858573809779462
BK,RMD,1.385853532598481
ABT,FANG,1.3858388405243398
AXON,UDR,1.3858379760196353
CNC,TMO,1.3858239793937088
FDS,WDAY,1.385811016414292
NFLX,UBER,1.3857965466412545
CHTR,MOH,1.3857838742873347
GPC,META,1.3857837051463358
AMP,OMC,1.3857786361838784
JKHY,VMC,1.3857748228096904
BLK,PSA,1.3857697209019075
DOV,FDX,1.3857576699425367
CHTR,PANW,1.3857429792115148
BX,MDT,1.3857400127119237
TFC,WM,1.3857396319394004
MNST,VTRS,1.3857290670158464
CPT,FIS,1.385721939287887
DOV,TPR,1.3857066617950538
CSX,SBUX,1.3857057056061453
SNA,TRMB,1.3857024516411964
HOOD,MRNA,1.385687642611775
CPAY,LMT,1.3856765698178972
CHRW,NOC,1.385672530953257
AMT,NI,1.3856612914505402
ARE,CSX,1.3856588853351282
LRCX,MOS,1.3856516739418225
CEG,TEL,1.3856433281140292
NVDA,WY,1.3856372810437494
DHR,FCX,1.385624698524374
AES,ROK,1.3856172739440364
CHRW,YUM,1.3856132971621766
AKAM,CDW,1.3856098613907961
BALL,COR,1.385607941264281
DE,PSA,1.385602942362692
GILD,HOOD,1.3856021555231246
AFL,APA,1.3855997158203175
DVN,PAYX,1.3855884966773206
AMCR,EXC,1.3855670488795406
NOW,XOM,1.3855631775803918
CVX,DHI,1.3855260463964687
FOX,WMB,1.385523904651313
CF,NEE,1.3855014652107622
NEM,SRE,1.3854946414402847
IVZ,WRB,1.3854837928558341
HUBB,XYZ,1.3854610648756678
ADSK,HOLX,1.3854608438655789
PWR,TAP,1.3854400394956863
AEE,PFE,1.3854265563290955
CPAY,LHX,1.3854202083904275
AMP,FDX,1.3854093951494646
FE,RMD,1.3854075035589237
EBAY,GIS,1.3854014794035994
AMCR,RJF,1.3853905450601713
ABBV,BA,1.3853888354707822
GIS,LH,1.3853870873782042
SHW,SYF,1.3853834045527613
DXCM,NI,1.3853714341786596
GLW,STZ,1.385361390447752
AME,PNW,1.3853369711144692
BA,LMT,1.385324655304925
AEE,KIM,1.3853215285611897
CME,SPG,1.3853212396313197
BF-B,MTCH,1.3853112494820032
CF,ELV,1.3853069089992007
CTVA,TMUS,1.3852690788057875
FIX,MGM,1.3852621762866808
JBHT,WSM,1.3852615365872571
AJG,USB,1.3852165652166812
F,TXN,1.3852136684702074
OXY,WMT,1.3852103886547809
FISV,SWK,1.3851882100473019
CHTR,HWM,1.3851473581083695
APD,IR,1.385136922899662
BAC,FFIV,1.3851313285160478
CHRW,GD,1.3851302717484442
C,COST,1.3851275991001986
CI,SRE,1.3851132952011374
NWS,RVTY,1.3851100111320784
NTRS,SNPS,1.3850916625991982
NI,PNC,1.3850816651080946
TECH,VST,1.3850792047106477
TT,WFC,1.3850576525180494
FITB,QCOM,1.385049299642833
MKC,SW,1.3850370692401932
PRU,SYF,1.385011758965453
HPE,LOW,1.3850035100612939
LW,MRSH,1.385000998789434
CLX,MAA,1.3849980841859963
DPZ,FSLR,1.384997063368727
AEE,RCL,1.3849924780748109
CMCSA,META,1.3849919998416664
LH,SNA,1.3849820294501196
CPT,NUE,1.3849800038078803
CEG,GIS,1.3849732387517386
EXPE,PGR,1.3849508512769588
CSGP,MLM,1.3849387689735906
ADI,TPR,1.3849270913921807
AVB,TT,1.3849250270531417
MTCH,VST,1.3849200983650842
CI,CSX,1.384914603741308
ALLE,UPS,1.3849110003527936
FCX,GNRC,1.384909526991327
TMO,WMB,1.3849076877382893
SCHW,TROW,1.3849068777680287
ETR,FIS,1.3849013940207087
CBRE,HII,1.384891122462333
DVA,STE,1.38487853490569
CSX,NI,1.3848688533087175
SO,UDR,1.3848667633251672
PH,USB,1.3848288267830722
BG,VICI,1.3848251125898956
EW,FIS,1.384808271616909
NWS,PM,1.3848075094172412
CMS,PNC,1.384803464633438
D,XEL,1.3847978765115394
CCL,CHD,1.3847851589944042
AIG,PANW,1.384773712544706
COO,WDAY,1.3847735595708832
CLX,LNT,1.384772952172216
CIEN,NKE,1.3847712789217779
APH,AVB,1.3847651116714492
RTX,STZ,1.3847644214431707
APD,PNR,1.3847532403649327
INTU,RL,1.3847508907794202
GEV,IDXX,1.3847501175773231
ED,TEL,1.3847115535922738
CSGP,RTX,1.3846928873865991
CME,RCL,1.3846801805295332
AKAM,EME,1.3846762700395814
ERIE,O,1.384657155580621
KMB,LMT,1.3846475997907173
DLR,QCOM,1.3846426746848
DE,EQT,1.3846375404844526
TT,WY,1.384633704440575
AMD,WAB,1.3846303942203046
DUK,TXT,1.3846264154094208
FTNT,HRL,1.3846246818853876
BALL,UNP,1.3846184060782631
CMS,TSLA,1.384610643327905
CI,CSGP,1.3846089533908432
GNRC,WMB,1.3845903758511269
ALB,AVY,1.3845770246979434
EG,LH,1.3845749678994184
FDS,PFG,1.3845633328701121
CL,LEN,1.3845529823015104
MO,PWR,1.3845409656288992
AMGN,NEM,1.3845353809175112
MDT,MPWR,1.3845277085030778
EFX,RF,1.3845117462218453
COO,MLM,1.3845108778841524
BSX,PSA,1.384506512828154
CIEN,COO,1.3844963687504142
AEP,VST,1.3844958586419205
AMCR,CSCO,1.3844923959042241
MTD,PM,1.384489930195774
LW,ORCL,1.3844870287889748
ISRG,MTB,1.384485246927057
ED,EG,1.384485209860968
FISV,STT,1.3844512303597347
CDNS,UBER,1.3844456623717867
FFIV,MAS,1.3844375250987362
FDS,UPS,1.3844364013189743
CVX,IRM,1.3844307059141214
IBM,PNR,1.3844182459269345
CMI,REGN,1.384417290941501
SNDK,VLO,1.3844151197956198
FFIV,MU,1.3843874501245985
CSGP,HUM,1.3843852004744697
EG,MAS,1.3843746362602452
FFIV,PNR,1.3843661682692647
FANG,VST,1.3843587386251213
BDX,EPAM,1.3843562586290612
HCA,HII,1.3843444616331406
CBOE,ES,1.384341832048579
MRSH,PLTR,1.3843399955614493
L,OMC,1.3843376539887329
CCL,HUM,1.3843343202002258
DLR,ES,1.3843212350174365
NRG,NXPI,1.3842961586972977
GPN,HPQ,1.3842888228577734
CCI,TTD,1.3842822884177166
MCK,SYF,1.3842695687064417
HPE,ROK,1.384260688962298
AKAM,GWW,1.3842495772475951
VRSN,VTRS,1.3842411799065
RCL,STLD,1.3842368004417953
CVNA,HSY,1.3842355755771707
FAST,NCLH,1.3842247774063616
EG,SBAC,1.3842234472037698
CCL,ETR,1.3842097570668768
BALL,CPT,1.3842088092503584
UPS,VRSN,1.3842061793781206
LW,PHM,1.3841922521484749
PCG,PM,1.3841918532465871
C,ICE,1.3841705129600799
AMGN,ED,1.384160324720427
INTU,OTIS,1.3841526321069422
BLK,PFE,1.3841413144045012
DE,SYF,1.3841381694648478
CAT,CMCSA,1.384137967224766
ALGN,DASH,1.3841378198507899
EG,EPAM,1.3841139576388033
CTAS,IP,1.3841137938588726
HUM,SBAC,1.3841124127292965
CHRW,L,1.3841011532832648
GIS,WEC,1.384099866304902
MTCH,PFE,1.3840596647746877
MO,PH,1.3840534320366236
BDX,NVR,1.3840529432202375
L,NXPI,1.3840482244629344
EW,RF,1.3840365075414764
NFLX,PSX,1.3840345998502006
APA,MSI,1.384012652281018
FCX,VMC,1.3840092915681683
NI,VTRS,1.38398685508369
CI,TTWO,1.3839843300506518
CBRE,COP,1.3839830606226702
MAA,NWS,1.3839812437333392
BLK,UAL,1.383980991728247
PSA,RJF,1.3839743121146404
CRWD,DG,1.3839648523985468
CB,DVN,1.3839634224360713
DECK,WBD,1.3839610935638484
NUE,PEG,1.3839541712822858
AMZN,C,1.383941645881324
DVN,EOG,1.3839304804949462
LYV,PSKY,1.3839274442758827
CFG,MLM,1.3839268040592936
MET,MNST,1.3839187260178107
CRL,EA,1.3839172091524807
EVRG,ON,1.3838896498748512
AMD,CLX,1.3838820451509637
AMZN,PSX,1.383879742460984
MTCH,NI,1.3838780460578586
CHTR,GL,1.3838751528480193
EA,VRSN,1.3838663791064811
LNT,NWS,1.3838610038398673
CF,KEYS,1.3838346786984934
AVB,KLAC,1.383828110076036
AKAM,PAYC,1.383807967695521
AXON,NCLH,1.383801587711801
FANG,PCG,1.383796297250197
AES,CMS,1.3837841373949527
DG,TRMB,1.3837795806683533
HUM,TRMB,1.3837779466135012
EMR,STT,1.3837683267581071
PM,SW,1.3837674283086534
DG,ES,1.3837607835950299
COP,RMD,1.3837508156548344
AME,KEY,1.3837504911829963
TDY,UAL,1.3837498053643817
CIEN,OKE,1.3837352332079043
ADI,BG,1.383725986352629
CF,DTE,1.3837070662883129
CEG,COIN,1.3837000910726007
CVX,IEX,1.3836904087694781
DVN,WST,1.3836877034947679
AIG,AMZN,1.383681005431321
ARE,CSGP,1.3836720389425674
CSGP,SMCI,1.3836489043098663
LEN,TSLA,1.3836356540625507
MET,NXPI,1.3836231157618253
CIEN,COF,1.383614250133945
DXCM,WELL,1.3835916527362144
CNP,VRSN,1.3835786120663267
AVGO,T,1.383576460329007
BA,DRI,1.3835589368227705
AAPL,PPG,1.3835521279479739
AIG,STLD,1.383538703139395
BBY,CMS,1.383514651244832
CHTR,TRMB,1.3835134057280698
MSI,VZ,1.383508508372507
INTC,NOW,1.3834980212847108
CBOE,FE,1.383497216378527
BA,EMR,1.3834960106560816
ADP,PPG,1.3834699708415286
IBKR,RL,1.3834653705040891
COR,EA,1.3834596402934454
HII,NDSN,1.3834573801407897
EXR,JBHT,1.3834559365190144
FANG,PG,1.3834310693472331
SNA,ZTS,1.38340880493077
CVNA,GD,1.3833968356550312
CSGP,SRE,1.3833940932619178
RF,WAB,1.3833833641359425
CSX,DLR,1.3833802283038992
EA,ETR,1.3833738130591036
PRU,TKO,1.383347417964763
LYV,SBUX,1.3833390794597487
GPN,SCHW,1.38331852093954
CRWD,SHW,1.383308797198933
COF,PM,1.383307114839759
BA,JKHY,1.3833034267532545
ADBE,FE,1.383294650619405
DASH,VRTX,1.3832903892046104
GEN,ULTA,1.383283292310924
AJG,FOX,1.3832827402992875
L,TSLA,1.383203459923638
HOLX,IT,1.3831843902805743
GS,TROW,1.3831716669717893
AES,HIG,1.3831645885357506
BBY,XEL,1.383161889527851
MDT,STE,1.3831618707491695
ADI,FE,1.383160648406044
HD,NCLH,1.3831242203146232
CMCSA,LMT,1.38312143391703
ARE,XYZ,1.3830938768379617
DTE,DVA,1.3830823913760366
COP,ROP,1.3830813149040153
EFX,ULTA,1.3830758577709352
CRWD,LII,1.3830549405904546
AMT,MAR,1.3830367616691117
ALL,NTRS,1.3830327044815462
CDNS,EXPE,1.3830043595092643
COF,MOH,1.3829974208973692
EA,TECH,1.3829920758300749
PCG,WELL,1.382990314997153
BIIB,LLY,1.382986250608955
FE,IDXX,1.3829809305003355
APH,T,1.382973331429135
BLDR,CVX,1.3829732029623132
MRK,REGN,1.3829611535030972
IR,PLTR,1.382950957925862
ECL,PNW,1.3829471677107077
BK,KEYS,1.3829445191985437
AXON,MTB,1.382938575625152
PEG,ULTA,1.3829352430129513
ALLE,ED,1.3829326994283964
LH,MDLZ,1.3829316154728306
KMB,PAYC,1.382927418730704
TRMB,VLO,1.3829263378085868
IDXX,MGM,1.382922669852723
BRK-B,FDX,1.3829211644580732
GLW,SWK,1.3829187532955125
ALLE,KHC,1.3829061959628424
BKNG,MRNA,1.3829034255698145
TGT,WMB,1.3829017295285817
ICE,SLB,1.3828949435009845
EFX,SCHW,1.382882818894133
BK,UNP,1.382875081366543
FANG,NUE,1.3828674491157624
GNRC,ULTA,1.382835146031954
CMS,FIS,1.38281849090055
ON,RCL,1.382817963440251
DHI,HII,1.3828127285382081
INTC,PH,1.3828084063744002
CSGP,RF,1.3828056120035301
FE,STE,1.3828010558867014
CINF,FSLR,1.3827972785460068
AMD,SYF,1.3827954679707113
RSG,SWKS,1.3827783730049124
HOLX,HUBB,1.3827746402943453
CRH,HOLX,1.3827733895050918
AMT,PANW,1.3827577838799416
FFIV,TEL,1.3827364279964338
AES,CHD,1.3827306992997723
AES,TMO,1.3827091814929233
PSKY,RJF,1.3826876987835128
C,MPC,1.3826875600692443
GPC,PEG,1.3826859426294895
CPRT,OXY,1.3826623367670787
HOLX,TTWO,1.3826487721346952
BF-B,CMS,1.3826344303363547
SW,WELL,1.3826242495548282
CL,JCI,1.3826200236514075
COP,NTAP,1.3826191086871822
FCX,POOL,1.3826018837458944
CSX,KR,1.3825978424880219
BF-B,UNP,1.3825929185695303
COO,QCOM,1.3825634406310765
HSY,PSKY,1.3825513610844016
CAT,LW,1.3825451946315077
GL,UPS,1.3825450761797153
SNA,WAT,1.382543810704203
LH,MRNA,1.3825280290172839
CCL,VRSN,1.382517634435246
IQV,ULTA,1.3824950889883294
EXPE,FIX,1.3824618235275359
BAC,ED,1.3824538861482971
DHR,KMI,1.382451656535089
COO,GEN,1.382451312850273
DXCM,RF,1.3824444313091242
PANW,PSKY,1.3824273790002375
FCX,TRGP,1.3824020770975254
AMT,URI,1.382389561137184
FIX,FTV,1.3823878904428173
CBOE,CVX,1.3823848383145543
JBHT,META,1.3823722406842303
PCAR,PSA,1.3823700539680395
CMCSA,TYL,1.3823630064380201
F,RJF,1.3823621717593049
FIX,TSN,1.3823382831307052
ED,GL,1.3823204782034362
NEM,SHW,1.3823196180176112
INTC,LLY,1.3822988963626415
REGN,URI,1.3822966764256723
MOH,NXPI,1.3822818325300306
CHTR,IQV,1.3822591438690175
CAH,QCOM,1.3822591156597601
F,ROK,1.3822518131780417
BSX,MO,1.3822333976510257
FICO,PPG,1.3822217570888595
FE,LYV,1.3822202652503643
APH,GILD,1.3822139742319288
PNW,SRE,1.3822043475408021
LHX,RCL,1.3822025074203659
DVA,ROK,1.382192938892868
BLDR,F,1.382191681495172
CHTR,CSGP,1.3821905003474013
DHI,UDR,1.3821749566802684
DVN,ODFL,1.3821628133589285
AFL,PPG,1.3821353167526005
AXON,MO,1.3821327748687622
CMI,PPG,1.3821248811877682
GEN,NXPI,1.3821232141923208
CF,ERIE,1.3821056599627388
PFE,URI,1.3820939449866967
HOLX,MAS,1.382082177484438
RF,UPS,1.3820817216553145
MGM,WST,1.3820796202065506
PFG,WAB,1.382060240108972
CVX,PKG,1.382053746545195
AMP,IP,1.38204056061044
DHI,MMM,1.382027302515811
GILD,MRSH,1.3820105804493332
APD,TXT,1.3819833899354685
DOV,OMC,1.3819804668140925
CPRT,UAL,1.3819774530690303
ALB,MAR,1.3819699890669304
CDNS,TFC,1.3819634089087038
CPAY,HON,1.3819257368146318
EG,EXR,1.3818905652768176
BLK,INVH,1.381888206243673
BAX,MPC,1.3818732396620186
AVGO,DLTR,1.3818693561660769
EA,HIG,1.3818590061255516
CLX,ROL,1.3818541710458616
CCL,PNC,1.3818473271617782
BBY,PYPL,1.3818446778050593
CSX,PSA,1.3818442279658536
HOOD,ISRG,1.3818416568805352
ALB,SO,1.3818332474051829
DLR,PYPL,1.3818324445695336
JBHT,PODD,1.3818245269139457
EG,UNP,1.3817832590507242
LYV,PFE,1.381769727777275
CVX,PHM,1.381730862271771
MCO,PLTR,1.38171745256802
BRO,WY,1.3817166679831214
NSC,PSA,1.381711995094293
HON,MDT,1.381709259662155
LULU,VST,1.381704228899398
BAC,HOOD,1.3817021015416575
BA,DPZ,1.381699314965294
MRK,PFG,1.3816920540476052
APD,TSLA,1.3816825022559724
FCX,HON,1.3816820612867589
EA,EW,1.3816632472877397
AVB,INTU,1.381651176997242
CHRW,SNDK,1.381638497720603
CNP,SMCI,1.3816355383279642
DLTR,FICO,1.3816163623108342
HOLX,MRK,1.3816148215233408
CVNA,VMC,1.3815873672963532
GEV,ROK,1.3815870975214581
PM,VTRS,1.3815844559764934
F,FISV,1.3815823292727047
CARR,ROP,1.3815733458267119
EW,JBHT,1.3815714982991942
SRE,SYY,1.3815578335364767
CMG,SYF,1.381549146270977
AEP,MCHP,1.381538159088188
CMG,KMI,1.3815357861857613
COST,EIX,1.3815308944327027
CRWD,FANG,1.3815287674313517
BDX,RMD,1.3815203710513047
STX,XYZ,1.3815163355853612
INTU,KMB,1.3815147397380478
APP,BX,1.3814982966818363
FCX,RJF,1.3814982045129443
CPAY,PCAR,1.381496730432044
NKE,PNR,1.3814961142139812
SNA,TTD,1.3814863317291428
ETR,SBUX,1.381483766718745
HLT,MO,1.381476409553679
LEN,PNC,1.3814681726017894
PKG,PSA,1.3814671143077693
APP,FSLR,1.3814624674163096
BKNG,SYY,1.3814612992904953
NCLH,NOW,1.3814524794403034
EQT,NFLX,1.3814513441051626
EXR,GPC,1.3814451985334497
KKR,PNW,1.3814449913864355
CMS,PNR,1.381439352344047
AMD,HBAN,1.3814391108962922
APP,BF-B,1.3814360480277803
CHTR,SW,1.381435398249094
LEN,VRSN,1.3814272520566513
MDT,SHW,1.3814251772929649
CSGP,GS,1.381418712439314
JKHY,WDAY,1.3813973137420439
AVB,CBRE,1.3813911997758
CINF,HOLX,1.3813877912837496
APD,NXPI,1.3813875079182296
CF,IRM,1.3813846736979773
MAR,PSX,1.3813802399951183
TSLA,WEC,1.3813746209350601
CPRT,KEY,1.3813379863914814
OMC,PWR,1.3813364303413267
CF,PKG,1.3813191326484333
IRM,REGN,1.381305079828586
DPZ,FFIV,1.3812995550355358
ETN,FTV,1.3812987966283532
CLX,MOH,1.3812879048682662
CSGP,MDLZ,1.3812835528638852
CI,JBHT,1.3812766055944459
CBOE,TROW,1.3812763138121182
OTIS,RCL,1.381267756603928
CPAY,PANW,1.3812509388562924
EW,ULTA,1.3812485355069741
HOOD,NDAQ,1.3812447661594225
EG,SNA,1.3812387003300652
EOG,TT,1.3812332309472846
MRK,UPS,1.3812245736338182
COF,MTB,1.3812238570335489
AVY,PPG,1.3812205274580434
META,RL,1.3812196532703136
AMZN,NTRS,1.3812147371820658
ODFL,SYF,1.3812039947076336
FAST,O,1.381202356274228
BALL,GDDY,1.381199144464921
AES,MOH,1.3811978808666183
SHW,SPG,1.3811978440986634
AMZN,PSA,1.3811951713834003
BG,EXC,1.381193173448923
ADSK,VST,1.3811931015583059
CARR,TSCO,1.3811709914773875
PG,XOM,1.3811666017738344
MDT,XYL,1.381149215634021
FE,PANW,1.3811429686674368
CIEN,EXC,1.3811308121859989
ALB,KEYS,1.3811290795212374
AVGO,GILD,1.3811125288119628
CPAY,LOW,1.3811088914148493
CRM,CVNA,1.3810946611885886
AFL,CLX,1.381089766414908
ARE,WSM,1.3810851944814309
FSLR,LOW,1.381080537742785
FSLR,STX,1.3810785664860337
KR,PLTR,1.3810608837234406
CFG,VRSK,1.381043988084841
AEP,BK,1.381034290806895
ADSK,PM,1.3810098691116786
REGN,SO,1.3810093238410022
CVX,HCA,1.3809861476776688
CDW,EQT,1.3809760740129409
F,ICE,1.3809688260682986
BALL,CSGP,1.3809669895132928
KR,ROST,1.3809617520741704
ALL,SPG,1.3809510914646197
AKAM,IDXX,1.3809495228261428
PAYX,XOM,1.3809166733302782
BF-B,CBOE,1.3809077369995701
ECL,SPG,1.380902260576088
JPM,KIM,1.3808984836069265
EQR,PLD,1.3808938739600904
RMD,VICI,1.3808828787297311
ADSK,SBUX,1.380882550367947
MNST,VLO,1.3808675156228567
CAG,PGR,1.3808505592343783
EBAY,JBHT,1.3808449024892688
PCAR,SLB,1.3808200425299437
AMP,MO,1.3808080445636182
ATO,SLB,1.3808004011075141
BDX,DECK,1.3807735304632798
EBAY,IBM,1.3807708432397723
MRSH,MTB,1.3807638875546089
LRCX,TFC,1.380753758997193
HPE,MCD,1.380753383348512
ESS,JPM,1.3807492755298332
CB,WDAY,1.3807418853013322
C,GLW,1.3807408506857912
MDLZ,PM,1.3807397600972435
GM,LLY,1.3807335470449893
BBY,RJF,1.38073199684089
A,NWS,1.380721351672592
BRO,PPL,1.3807211236807873
AMZN,COP,1.380720753027313
AES,MLM,1.380716654743625
VRSN,WELL,1.3806957712271914
BLDR,CEG,1.3806848044051006
GWW,TAP,1.3806796464031912
AZO,WBD,1.3806772943293644
CMCSA,SHW,1.3806693309936142
BF-B,TECH,1.380668936438053
SBAC,STZ,1.3806658986854368
AMD,DVN,1.3806643975530835
GIS,SMCI,1.3806631989073423
MAA,MET,1.3806589304339612
CVNA,LYV,1.3806535186382507
